time,px,py,pz,vx,vy,vz,qw,qx,qy,qz,drag_x,drag_y,drag_z,density,pressure,temperature,latitude,longitude,altitude
22959.0,-1191314.179750181,-4560118.698879611,-5510210.925337539,7301.177066265604,-938.2591137897721,-965.4181678410918,0.9999794406930641,-3.63373298977196e-06,-0.004887489973054693,0.004150978167401651,-3.620409116530783e-06,1.146350869747285e-07,1.358563259165671e-07,5.703018713629499e-15,1.006456745420927e-08,950.7883405508926,-49.45794600530303,159.4345114788955,879954.1761380965
22980.0,-1037727.037232401,-4578771.026009581,-5529211.684258973,7325.57720495855,-838.216715630345,-844.2680299341447,0.9999791319252416,-3.653514781851655e-06,-0.004926050852562184,0.004179679854969005,-3.508026316450339e-06,9.212301226798583e-08,1.062574644683488e-07,5.6321960257218e-15,9.979211491840241e-09,951.1512243583808,-49.66517578471343,161.21813216275152,882564.8726522
23000.0,-894682.3225601257,-4594209.055853346,-5544576.875175713,7345.201064822641,-745.0733500445247,-731.5419755907808,0.999978842105032,-3.67187299741517e-06,-0.00496197800213966,0.004206435914552741,-3.399868971809019e-06,7.309100530070963e-08,8.148562926544154e-08,5.565767568191524e-15,9.898200458789375e-09,951.5012382840634,-49.830255586528516,162.88436321422105,885000.6912844041
23019.0,-747602.3021332297,-4608153.452208928,-5558050.003479898,7362.288020759961,-649.3346657474093,-615.7442768812177,0.9999785418741439,-3.690677383354509e-06,-0.004998928108392582,0.004233969226055124,-3.296326649253349e-06,5.713874302882608e-08,6.096936171696127e-08,5.503651917759586e-15,9.821631418446022e-09,951.8409395243973,-49.97191003974454,164.609834599197,887505.8574366979
23040.0,-596523.1751976095,-4620458.02514422,-5569455.651144634,7376.608487189925,-551.0269006151575,-496.9118371545863,0.9999782311445456,-3.709911792005708e-06,-0.00503688927466309,0.004262272832322831,-3.181230834280216e-06,4.186215933376272e-08,4.16282677260253e-08,5.436195989344716e-15,9.737603607637187e-09,952.2283347842888,-50.08778308121239,166.38070408969895,890081.7727618497
23062.0,-434101.3753011621,-4631417.50217225,-5578982.506404766,7388.376959527192,-445.3769043983132,-369.2859314013674,0.9999778944710181,-3.730491902286652e-06,-0.005077703935958776,0.004292723859223238,-3.060188722680942e-06,2.843987836463742e-08,2.501824314034783e-08,5.366959863929272e-15,9.65043409398119e-09,952.6521705205107,-50.17888596316926,168.29058032638952,892850.0734965755
23084.0,-275159.9364628842,-4639882.848794374,-5585581.686719653,7396.285465748811,-342.0292108205891,-244.5226377242843,0.9999775624112335,-3.750526147112268e-06,-0.005117644101419318,0.004322543102457737,-2.938945898327339e-06,1.75811695770487e-08,1.203044583750989e-08,5.299272526689864e-15,9.56433778047224e-09,953.0994055188655,-50.23450883160211,170.15948612707913,895563.7422504192
23105.0,-116086.5822585653,-4646124.41525565,-5589497.143192153,7400.642242074126,-238.6337078008251,-119.7821096401817,0.9999772275195934,-3.770466810448273e-06,-0.005157614571457464,0.004352406224517426,-2.823268610778531e-06,9.532429169410108e-09,2.902304150072172e-09,5.236179053805387e-15,9.483332717047099e-09,953.5528405998289,-50.25703718303237,172.03431895779195,898279.6404023673
23125.0,31940.08776763732,-4649935.239821475,-5590732.976577361,7401.514104335732,-142.4522920553676,-3.817093361629681,0.9999769135983274,-3.788928606995693e-06,-0.005194805160367074,0.004380211793183503,-2.748756724550878e-06,4.348820076118284e-09,-3.680178582383109e-09,5.177526130231269e-15,9.407405122772148e-09,954.0129050217336,-50.24829532174284,173.77558835728846,900809.480392742
23146.0,191052.3748161094,-4651887.443024249,-5589476.788574379,7399.038856528698,-39.10409268014303,120.7113069944823,0.9999765736658652,-3.808805645319988e-06,-0.005234785293876818,0.004410116539992696,-2.698886011511399e-06,8.683268499733263e-11,-1.23226502428922e-08,5.117502894587992e-15,9.329111363507547e-09,954.5298175061096,-50.20706445358707,175.64610224424604,903531.5012378162
23167.0,342680.2203512871,-4651679.155616872,-5585785.955391259,7393.39107455296,59.34811143646345,239.2654199757334,0.9999762472124671,-3.827788495821644e-06,-0.005272905873963588,0.004438632656946702,-2.677340113985431e-06,-4.521926397250227e-09,-2.446793808511917e-08,5.059129497265474e-15,9.252427585541424e-09,955.0856088191106,-50.13719331419527,177.4198132976602,906125.3555003945
23190.0,516310.9080024152,-4648960.480779426,-5578569.759483162,7382.984931275119,172.0457790589724,374.8837036715188,0.9999758701972293,-3.849549313770007e-06,-0.005316605060819168,0.004471321851806818,-2.652398858543082e-06,-1.093954442320748e-08,-4.134259057005423e-08,4.997140962815402e-15,9.170450955301509e-09,955.7438143400904,-50.02069495050434,179.4477257392031,909099.6605122909
23213.0,682278.9272699677,-4643876.958045556,-5568676.634910048,7369.096251288765,279.7293836292537,504.3779457688795,0.9999755064343259,-3.870384128722271e-06,-0.005358444692971986,0.004502620004620546,-2.625430997769129e-06,-1.872162591789932e-08,-6.175692323777937e-08,4.937230816967409e-15,9.090737871931022e-09,956.4587271656133,-49.87310996048529,-178.62753010670443,911942.8942053504
23233.0,829510.3376701057,-4637327.040789889,-5557440.875761592,7353.542483770995,375.223633529144,619.1397856607283,0.9999751807975072,-3.888903955365964e-06,-0.005395635464829435,0.004530440574581744,-2.600434087119547e-06,-2.654454507379274e-08,-8.224913676431198e-08,4.886853568630501e-15,9.023379668896653e-09,957.1302084083158,-49.7127133907825,-176.92757030744374,914467.6288573584
23253.0,976400.8270114708,-4628870.87780739,-5543914.951907421,7334.983212990073,470.4666365592659,733.529750906128,0.9999748530034981,-3.907423773620347e-06,-0.005432826225047183,0.004558261134769676,-2.574083797150652e-06,-3.530377015487302e-08,-1.051728261490261e-07,4.838094187192684e-15,8.95793572059682e-09,957.8510748229988,-49.5252328606374,-175.2415635622633,916989.9267483009
23275.0,1137514.462099163,-4617371.180447065,-5526397.528880176,7311.108750663314,574.897766250131,858.8738879803046,0.9999744899385341,-3.927795563962824e-06,-0.0054737360477471,0.00458886373961665,-2.543627314307008e-06,-4.596975225236827e-08,-1.330672230278496e-07,4.786342073345292e-15,8.888251467393462e-09,958.7041994021855,-49.28825064400507,-173.4051368713499,919756.1622043569
23296.0,1294421.044848588,-4603916.600658139,-5506619.065555832,7284.295071963322,676.5683275520377,980.8223622869676,0.9999741326031577,-3.947704349164921e-06,-0.005513716087945564,0.00461877081914479,-2.513203806771902e-06,-5.71096760819965e-08,-1.621861020519305e-07,4.738790358088593e-15,8.824066145175786e-09,959.5801188914561,-49.02613128182016,-171.6287440729157,922450.9966342747
23318.0,1450714.303684938,-4588280.642146293,-5484225.031189412,7254.0606382171,777.8091864933444,1102.173840367523,0.9999737727748806,-3.967613124525525e-06,-0.005553696114398524,0.004648677887158493,-2.480003443507417e-06,-6.973369400112766e-08,-1.951720540481701e-07,4.690911318658557e-15,8.759338975901919e-09,960.5648524282569,-48.73450466600142,-169.8785158703273,925137.0213788459
23339.0,1599100.080700994,-4571350.448297291,-5460450.333101305,7222.068099059639,873.8987578543293,1217.274531871459,0.9999734273611294,-3.986595901123449e-06,-0.005591816591844626,0.004677193917961039,-2.447121466141298e-06,-8.26481177168187e-08,-2.289078574355995e-07,4.647052079415907e-15,8.700008847608937e-09,961.5709344208632,-48.42960922848603,-168.2317715491795,927690.5558128655
23360.0,1750391.576655496,-4551969.270672277,-5433655.295764846,7186.110607004447,971.8414792927935,1334.517452847454,0.9999730711726674,-4.006041662903487e-06,-0.005630866823891557,0.004706405450717812,-2.413146659126381e-06,-9.636327833833388e-08,-2.647288549231756e-07,4.604982286065421e-15,8.643117543250188e-09,962.6432194846443,-48.09080400321402,-166.5663141542927,930294.733536276
23380.0,1900894.327943327,-4530536.874883574,-5404405.663303657,7146.953492651778,1069.245843294294,1451.037096432611,0.999972712605908,-4.025487415155714e-06,-0.00566991704254625,0.004735616972281056,-2.379832616363112e-06,-1.101320671964866e-07,-3.00685542690733e-07,4.566564722019505e-15,8.591229195516995e-09,963.7271288739023,-47.72592658704658,-164.92173302339054,932886.9237027196
23400.0,2043435.727424055,-4508228.779660994,-5374281.189270441,7106.708150963754,1161.472939677276,1561.289786741214,0.9999723689026415,-4.04400717030508e-06,-0.005707107714443487,0.004763437458537701,-2.345637588817291e-06,-1.245553558688682e-07,-3.383485708379022e-07,4.529737725402103e-15,8.54159487079105e-09,964.8729795041993,-47.35487144566002,-163.38367202507328,935343.4495801553
23419.0,2174545.412877048,-4485955.700942774,-5344458.410563655,7066.934623381907,1246.282931218748,1662.61136170481,0.9999720490565516,-4.061137936052125e-06,-0.005741509074989021,0.004789171399177673,-2.312380462807704e-06,-1.388333546731662e-07,-3.756306552943373e-07,4.496206030544891e-15,8.496536921827647e-09,966.0193546491412,-46.99177423292492,-161.9847557314415,937603.2869304223
23442.0,2336485.107754004,-4456086.415266664,-5304779.824682465,7014.105578743275,1351.009573520561,1787.64054123465,0.9999716488362718,-4.082435634362335e-06,-0.0057842783192606,0.004821164934668306,-2.271172123918797e-06,-1.568276937716579e-07,-4.226159669931393e-07,4.457480241904954e-15,8.44472337266605e-09,967.482704771648,-46.514554076316315,-160.27278955330323,940399.1675628321
23463.0,2479764.200891953,-4427439.464959331,-5266998.232560415,6963.882450221692,1443.645261327014,1898.153237340635,0.9999712897136113,-4.101418355649931e-06,-0.005822398718727639,0.004849680900362993,-2.232690072076508e-06,-1.738988762481574e-07,-4.671912375466608e-07,4.4238734892183e-15,8.40001774073964e-09,968.8910806098984,-46.06588873532273,-158.77740722283045,942871.8261738224
23483.0,2621983.66404794,-4396900.654915294,-5226960.479463249,6910.733300581483,1535.575453216623,2007.746940110981,0.9999709283245617,-4.120401067641847e-06,-0.005860519104998478,0.004878196855066101,-2.195323388464761e-06,-1.906932142158239e-07,-5.110448864178339e-07,4.393389771061514e-15,8.359735005861956e-09,970.2961925035036,-45.59601877657296,-157.30501825049882,945327.6004836941
23504.0,2766511.840447406,-4363672.554654352,-5183628.988604886,6853.285528482937,1628.978287572356,2119.015534827623,0.9999705557711654,-4.139846762925672e-06,-0.005899569243014886,0.004907408309394988,-2.155377041344021e-06,-2.088571793082989e-07,-5.584770298149732e-07,4.362946450355835e-15,8.319824597841503e-09,971.837945006841,-45.093478337523685,-155.82728874187927,947827.4620381817
23521.0,2886007.97092658,-4334488.437562087,-5145740.194344478,6803.109201027531,1706.189729002123,2210.932713170876,0.9999702434932515,-4.156051501476201e-06,-0.00593211101398081,0.004931751179089544,-2.122533595337881e-06,-2.23936315100395e-07,-5.97855715929376e-07,4.33945067423828e-15,8.289287267619037e-09,973.1352545121117,-44.65886624626059,-154.61584047543855,949892.9900186025
23542.0,3021475.848523411,-4299488.159085697,-5100478.700637811,6743.229818848763,1793.706670526185,2315.047628733682,0.999969884581851,-4.174571194269981e-06,-0.005969301597370105,0.004959571591621212,-2.081370685587209e-06,-2.429988525670218e-07,-6.476400042449107e-07,4.311813144519819e-15,8.253723935233497e-09,974.7977052280899,-44.1451704429686,-153.262498254701,952236.8327801852
23561.0,3152378.179240311,-4263684.668470087,-5054352.962621372,6682.268293268369,1878.260487220051,2415.564376657121,0.9999695325662764,-4.192627886073559e-06,-0.006005562403776941,0.004986696483538929,-2.043594189840885e-06,-2.60635404994826e-07,-6.93703506050904e-07,4.288097922610804e-15,8.223574489557826e-09,976.3578770792869,-43.62747885786165,-151.96203835510323,954501.9628593903
23580.0,3278758.580606654,-4227222.172485433,-5007535.830989456,6620.450014159621,1959.881816655417,2512.525109797425,0.9999691876042723,-4.210221577509828e-06,-0.006040893434071395,0.005013125855571523,-2.005338710356321e-06,-2.786176439727247e-07,-7.406734395407257e-07,4.265578048108124e-15,8.19531893543791e-09,977.9701945204865,-43.107663518660026,-150.7207760238586,956692.6944364607
23600.0,3413771.193744093,-4186148.830847661,-4954965.621180651,6551.09751268085,2047.06673879515,2616.01680431595,0.9999688132249578,-4.229204235391624e-06,-0.006079013743038671,0.005041641746027257,-1.964581507482609e-06,-2.978943053432107e-07,-7.910286178948671e-07,4.243131952207793e-15,8.167586226526395e-09,979.7224092435697,-42.53041588107363,-149.4055804099979,959031.3849482499
23619.0,3534368.930335183,-4147556.086654183,-4905712.806450012,6486.175961607981,2124.934356978538,2708.378224349674,0.9999684734249505,-4.246334918423819e-06,-0.006113414985647847,0.005067375588582713,-1.925425527605431e-06,-3.16513827559773e-07,-8.396714554176322e-07,4.222973578397384e-15,8.143113563232929e-09,981.4379656321307,-41.995436622538065,-148.24572622317592,961121.3415374188
23640.0,3669782.828814645,-4102013.711547241,-4847747.802297656,6409.832337402386,2212.359961919781,2811.995164372495,0.9999680854693018,-4.265780549122635e-06,-0.006152465031147928,0.005096586966092186,-1.881684430137254e-06,-3.37413253368097e-07,-8.942755740459216e-07,4.201978693639134e-15,8.11814449633406e-09,983.3901937031802,-41.372661712486654,-146.95291779010918,963472.1183644943
23662.0,3809892.088079966,-4052344.677884741,-4784702.985970465,6326.867775390362,2302.809192697325,2919.101616642742,0.9999676764887147,-4.286152151353135e-06,-0.006193374586928043,0.005127189348576026,-1.835374980856663e-06,-3.596362790583606e-07,-9.523439107177025e-07,4.181390692578439e-15,8.094275721286618e-09,985.4964904261287,-40.70329330448079,-145.6278972474483,965903.8275794368
23684.0,3951262.398015689,-3999501.914125359,-4717804.981508108,6238.904947859248,2394.066537214453,3027.064257986277,0.9999672555132758,-4.306986732970709e-06,-0.006235213888617039,0.005158487225909022,0.0,0.0,0.0,4.161359005095539e-15,8.071763866419573e-09,987.7628693517023,-40.00159671843763,-144.30113503055324,968357.869909862
23708.0,4096765.397916934,-3942135.443287333,-4645361.693018846,6143.727557797749,2487.987767080326,3138.068321953413,0.9999668129129372,-4.328747283437849e-06,-0.006278912696648243,0.005191176104974159,-1.737114321292555e-06,-4.070384061644346e-07,-1.076225806711198e-06,4.142804486964748e-15,8.051681142616503e-09,990.0922686235433,-39.25111563544655,-142.95182299887063,970886.9398648897
23731.0,4233944.181518209,-3885156.50802316,-4573575.212550609,6049.485418658772,2576.534651584941,3242.613517254556,0.9999663863558136,-4.349581840953658e-06,-0.006320751963411128,0.005222473953421926,-1.687348353023767e-06,-4.311370860254096e-07,-1.139216924175809e-06,4.125679764346127e-15,8.033959228559716e-09,992.481809291198,-38.51654061849261,-141.6900277379703,973270.8725171601
23751.0,4360035.969703496,-3830192.521422633,-4504469.617842465,5958.825390508866,2657.926331007729,3338.614944032983,0.9999659857726112,-4.369027417255216e-06,-0.00635980193015552,0.005251685265777019,-1.643778065883323e-06,-4.522673083054971e-07,-1.194454937271243e-06,4.111915314600771e-15,8.020414854989586e-09,994.6062666394505,-37.817472012979124,-140.53201167524634,975464.1118252268
23773.0,4487129.700131304,-3772163.265481354,-4431647.776509777,5863.351526094003,2739.968299062795,3435.286158915723,0.9999655731878203,-4.388935972703155e-06,-0.006399781642341705,0.005281592072628536,-1.595572458820955e-06,-4.756667101771736e-07,-1.255631574717884e-06,4.097948581097451e-15,8.007465231224766e-09,996.990768331598,-37.08892749720052,-139.377877472016,977676.7966955407
23794.0,4606373.585900338,-3715202.296347068,-4360292.433864139,5769.857304783251,2816.948462666197,3525.899902745777,0.9999651774713657,-4.40791853863871e-06,-0.006437901818173707,0.005310107852946513,-1.549323956127507e-06,-4.981251849371618e-07,-1.314354669322189e-06,4.085731139360291e-15,7.996957030370922e-09,999.3110379199993,-36.38273865595079,-138.30049502226066,979752.0584274735
