[bridge] Telemetry output: telemetry.csv
[bridge] Connected to Trick variable server on localhost:45485
[bridge] UDP output: 127.0.0.1:5005
[bridge] Subscribing to variables...
[bridge]   time
[bridge]   vehicle.dyn_body.composite_body.state.trans.position[0]
[bridge]   vehicle.dyn_body.composite_body.state.trans.position[1]
[bridge]   vehicle.dyn_body.composite_body.state.trans.position[2]
[bridge]   vehicle.dyn_body.composite_body.state.trans.velocity[0]
[bridge]   vehicle.dyn_body.composite_body.state.trans.velocity[1]
[bridge]   vehicle.dyn_body.composite_body.state.trans.velocity[2]
[bridge]   vehicle.dyn_body.composite_body.state.rot.Q_parent_this.scalar
[bridge]   vehicle.dyn_body.composite_body.state.rot.Q_parent_this.vector[0]
[bridge]   vehicle.dyn_body.composite_body.state.rot.Q_parent_this.vector[1]
[bridge]   vehicle.dyn_body.composite_body.state.rot.Q_parent_this.vector[2]
[bridge]   interactions.aero_drag.aero_force[0]
[bridge]   interactions.aero_drag.aero_force[1]
[bridge]   interactions.aero_drag.aero_force[2]
[bridge]   vehicle.atmos_state.density
[bridge]   vehicle.atmos_state.pressure
[bridge]   vehicle.atmos_state.temperature
[bridge] Waiting for Trick data...

==========================================
[bridge] First raw Trick message:
0	0 {s}	0	0	0	0	0	0	1
==========================================

[bridge] WARNING: expected 16 telemetry values after simulation time, got 7
[bridge] Raw message:
0	0 {s}	0	0	0	0	0	0	1
[bridge] Packets=   461 | t= 10088.0 s | Lat= -36.074° | Lon=  174.660° | Alt=  821.60 km | Vel=  7.486 km/s | Drag= 5.858e-06 N | Density= 7.677e-15 kg/m³ | Temp=  940.61 K
[bridge] Packets=   471 | t= 10339.0 s | Lat= -44.105° | Lon= -169.989° | Alt=  847.68 km | Vel=  7.458 km/s | Drag= 4.962e-06 N | Density= 6.664e-15 kg/m³ | Temp=  945.23 K
[bridge] Packets=   481 | t= 10587.0 s | Lat= -49.124° | Lon= -150.862° | Alt=  877.29 km | Vel=  7.427 km/s | Drag= 3.801e-06 N | Density= 5.769e-15 kg/m³ | Temp=  950.37 K
[bridge] Packets=   491 | t= 10845.0 s | Lat= -50.041° | Lon= -128.679° | Alt=  909.70 km | Vel=  7.394 km/s | Drag= 2.635e-06 N | Density= 4.979e-15 kg/m³ | Temp=  956.01 K
[bridge] Packets=   501 | t= 11068.0 s | Lat= -47.176° | Lon= -110.535° | Alt=  937.48 km | Vel=  7.366 km/s | Drag= 2.355e-06 N | Density= 4.496e-15 kg/m³ | Temp=  966.21 K
[bridge] Packets=   511 | t= 11327.0 s | Lat= -40.480° | Lon=  -93.054° | Alt=  967.61 km | Vel=  7.337 km/s | Drag= 2.088e-06 N | Density= 4.171e-15 kg/m³ | Temp=  987.42 K
[bridge] Packets=   521 | t= 11585.0 s | Lat= -31.555° | Lon=  -79.645° | Alt=  993.18 km | Vel=  7.312 km/s | Drag= 2.171e-06 N | Density= 4.037e-15 kg/m³ | Temp= 1016.49 K
[bridge] Packets=   531 | t= 11859.0 s | Lat= -20.637° | Lon=  -68.346° | Alt= 1013.76 km | Vel=  7.293 km/s | Drag= 2.632e-06 N | Density= 4.043e-15 kg/m³ | Temp= 1051.42 K
[bridge] Packets=   542 | t= 12133.0 s | Lat=  -9.044° | Lon=  -58.861° | Alt= 1025.84 km | Vel=  7.282 km/s | Drag= 3.142e-06 N | Density= 4.171e-15 kg/m³ | Temp= 1086.02 K
[bridge] Packets=   552 | t= 12366.0 s | Lat=   1.013° | Lon=  -51.398° | Alt= 1028.80 km | Vel=  7.279 km/s | Drag= 3.398e-06 N | Density= 4.368e-15 kg/m³ | Temp= 1111.97 K
[bridge] Packets=   562 | t= 12611.0 s | Lat=  11.585° | Lon=  -43.462° | Alt= 1024.47 km | Vel=  7.283 km/s | Drag= 3.724e-06 N | Density= 4.681e-15 kg/m³ | Temp= 1134.60 K
[bridge] Packets=   572 | t= 12881.0 s | Lat=  22.923° | Lon=  -33.830° | Alt= 1011.14 km | Vel=  7.295 km/s | Drag= 3.694e-06 N | Density= 5.166e-15 kg/m³ | Temp= 1152.05 K
[bridge] Packets=   582 | t= 13124.0 s | Lat=  32.400° | Lon=  -23.595° | Alt=  992.39 km | Vel=  7.313 km/s | Drag= 3.338e-06 N | Density= 5.731e-15 kg/m³ | Temp= 1159.28 K
[bridge] Packets=   592 | t= 13402.0 s | Lat=  41.782° | Lon=   -8.635° | Alt=  964.39 km | Vel=  7.340 km/s | Drag= 2.762e-06 N | Density= 6.491e-15 kg/m³ | Temp= 1155.70 K
[bridge] Packets=   602 | t= 13648.0 s | Lat=  47.737° | Lon=    8.539° | Alt=  935.49 km | Vel=  7.368 km/s | Drag= 2.455e-06 N | Density= 7.201e-15 kg/m³ | Temp= 1140.96 K
[bridge] Packets=   612 | t= 13916.0 s | Lat=  50.258° | Lon=   30.869° | Alt=  901.97 km | Vel=  7.402 km/s | Drag= 2.452e-06 N | Density= 7.962e-15 kg/m³ | Temp= 1114.08 K
[bridge] Packets=   622 | t= 14148.0 s | Lat=  48.427° | Lon=   50.623° | Alt=  872.93 km | Vel=  7.432 km/s | Drag= 4.092e-06 N | Density= 8.654e-15 kg/m³ | Temp= 1085.82 K
[bridge] Packets=   632 | t= 14336.0 s | Lat=  44.423° | Lon=   64.868° | Alt=  850.61 km | Vel=  7.455 km/s | Drag= 5.484e-06 N | Density= 9.281e-15 kg/m³ | Temp= 1062.33 K
